Nombre y tensión del nudo;Código de subestación;Comunidad Autónoma;POSICIONES;;;;;;CRITERIO DE POTENCIA DE CORTOCIRCUITO (WSCR);;;;CRITERIO ESTÁTICO DEMANDA;;;;CRITERIO ESTÁTICO ALMACENAMIENTO;;;CRITERIO DINÁMICO 1;CRITERIO DINÁMICO 2;SITUACIÓN NUDO CAPACIDAD DE ACCESO OTORGADA;;;;;;;;;;;;;;;SITUACIÓN NUDO CAPACIDAD DE ACCESO EN CURSO Y PENDIENTE DE RESOLVER;;MARGEN CAPACIDAD DE ACCESO TOTAL PARA CONEXIÓN A LA RDT;;;;;CRITERIOS LIMITANTES;;;;;CAPACIDAD DE ACCESO NO OTORGABLE EN RDT;;;;;;CAPACIDAD DE ACCESO DISPONIBLE PARA SOLICITUDES CRITERIO GENERAL;;;;;Nudo de concurso;Normativa específica reguladora de la concesión de la capacidad de acceso
;;;Gen/Alm a la red de transporte;;Consumo a la red de transporte;;A red de distribución;;Capacidad de acceso nodal;Binudos;Afección de CS a seguridad del sistema;Margen no ocupado;Capacidad de acceso nodal; Zona con capacidad compartida a la que pertenece el nudo;Margen no ocupado;Limitaciones temporales de acceso por configuración de la subestación;Capacidad de acceso nodal; Zona con capacidad compartida a la que pertenece el nudo;Margen no ocupado;Margen no ocupado;Margen no ocupado;Capacidad de acceso para consumo en la RdD (valor de referencia);Estado acuerdo sobre capacidad de acceso para consumo en la RdD (valor de referencia);Capacidad de acceso otorgada a demanda adicional al valor de referencia;Capacidad de acceso otorgada demanda CEP con afección a WSCR;Capacidad de acceso otorgada demanda RdT;Capacidad de acceso demanda con aceptabilidad RdD;Capacidad de acceso demanda con aceptabilidad RdD no incluida en el valor de referencia;Capacidad de acceso otorgada almacenamiento adicional al valor de referencia;Capacidad de acceso otorgada almacenamiento RdT;Capacidad de acceso almacenamiento con aceptabilidad RdD;Capacidad de acceso  almacenamiento con aceptabilidad RdD no incluida en el valor de referencia;Capacidad de acceso otorgada demanda CH RdT;Capacidad de acceso otorgada demanda SH RdT;Capacidad de acceso CH con aceptabilidad en RdD;Capacidad de acceso SH con aceptabilidad en RdD;Capacidad de acceso solicitada en curso y pendiente resolver demanda RdT;Capacidad de acceso solicitada en curso y pendiente resolver almacenamiento RdT;DEMANDA;;;ALMACENAMIENTO;;DEMANDA;;;ALMACENAMIENTO;;DEMANDA;;;ALMACENAMIENTO;;Motivo capacidad no otorgable en RdT;DEMANDA;;;ALMACENAMIENTO;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;CEP;;NO CEP;CEP (MPE);NO CEP (MGES);CEP;;NO CEP;CEP (MPE);NO CEP (MGES);CEP;;NO CEP;CEP (MPE);NO CEP (MGES);;CEP;;NO CEP;CEP (MPE);NO CEP (MGES);;
;;;E;P;E;P;E;P;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;CH;SH;;;;CH;SH;;;;CH;SH;;;;;CH;SH;;;;;
CARMONA 400;50128;Andalucía;;1;;;;;809; N/A ;  ;809;1123;N/A;1123;No ;2197;N/A;2197;831;0;0;N/A;0;0;0;0;0;0;0;0;0;0;0;0;0;1;20;809;0;831;831;831;WSCR_Nudo;Din2_Zona;Din1_Zona;Din1_Zona;Din1_Zona;0;0;0;0;0;;809;0;831;831;831;;
CARMONA 220;50128;Andalucía;;1;;;;;866; N/A ;  ;866;789;N/A;789;No;1550;N/A;1550;858;0;0;N/A;0;0;0;0;0;0;0;0;0;0;0;0;0;40;0;789;0;789;858;858;Est_Dem_Nudo;Din2_Zona;Est_Dem_Nudo;Din1_Zona;Din1_Zona;0;0;0;0;0;;789;0;789;858;858;;
CARMONITA 400;50716;Extremadura;;1;;;;;375; N/A ;  ;374;430;N/A;391;No ;2042;N/A;1763;0;0;0;N/A;39;1;39;0;0;240;240;0;0;38;1;0;0;0;195;0;0;0;0;0;Din1_Zona;Din2_Zona;Din1_Zona;Din1_Zona;Din1_Zona;0;0;0;0;0;;0;0;0;0;0;;
CARRIL 400;50129;Región de Murcia;1;;;;1;;758; N/A ;  ;758;1525;N/A;1225;No ;2179;N/A;1879;862;0;300;SI;0;0;0;0;0;0;0;0;0;0;0;0;0;50;0;758;0;862;862;862;WSCR_Nudo;Din2_Zona;Din1_Zona;Din1_Zona;Din1_Zona;758;0;862;862;862;Nudo de concurso. ;0;0;0;0;0;SI;
CARRIO 220;50130;Principado de Asturias;1;;;;2;;82; N/A ;  ;82;145;E7_SEPE, E365_SEPE;;No;584;E7_SEPE, E365_SEPE;0;1050;0;;NO;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;Valor de referencia no acordado. Valor de referencia no acordado en la zona estática. ;;;;;;;
CARRIZAL 66;50131;Canarias;;;;;3;;20; N/A ;  ;20;83;E08_SEC;;Si. Caso b);87;E08_SEC;2;0;0;;NO;0;0;0;0;0;4;0;4;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;Valor de referencia no acordado. Valor de referencia no acordado en la zona estática. ;;;;;;;
CARROYUELAS 220;50132;Castilla-La Mancha;1;;;;;;140; N/A ;  ;140;743;E17_SEPE, E210_SEPE, E403_SEPE;;No;1079;E17_SEPE, E210_SEPE, E403_SEPE;733;916;0;0;N/A;0;0;0;0;0;70;70;0;0;0;0;0;0;75;0;;;;;;;;;;;;;;;;Valor de referencia no acordado en la zona estática. ;;;;;;SI;
CARTAMA 400;50133;Andalucía;;1;;;;;756; N/A ;  ;756;555;N/A;488;No ;1580;N/A;1513;829;0;0;N/A;67;0;67;0;0;0;0;0;0;67;0;0;0;1;0;488;0;488;829;829;Est_Dem_Nudo;Din2_Zona;Est_Dem_Nudo;Din1_Zona;Din1_Zona;0;0;0;0;0;;488;0;488;829;829;;
CARTAMA 220;50133;Andalucía;;1;;1;;;582; N/A ;  ;582;311;E387_SEPE;;No;1103;E387_SEPE;448;1098;0;0;N/A;0;0;0;0;0;0;0;0;0;0;0;0;0;210;0;;;;;;;;;;;;;;;;Valor de referencia no acordado en la zona estática. ;;;;;;SI;
CARTELLE 400;50134;Galicia;;;;;;;1.157; N/A ;  ;1.157;1348;E306_SEPE;1348;No ;2858;E306_SEPE;2858;447;0;0;N/A;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;447;0;447;447;447;Din1_Zona;Din2_Zona;Din1_Zona;Din1_Zona;Din1_Zona;0;0;0;0;0;;447;0;447;447;447;;
CARTELLE 220;50134;Galicia;;;;;;;733; N/A ;  ;733;617;N/A;617;No;1182;N/A;1182;1024;0;0;N/A;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;617;0;617;1024;1024;Est_Dem_Nudo;Din2_Zona;Est_Dem_Nudo;Din1_Zona;Din1_Zona;0;0;0;0;0;;617;0;617;1024;1024;;
CARTUJA 220;50135;Andalucía;2;;;;3;;0; N/A ;  ;0;437;E406_SEPE;;No;1081;E406_SEPE;425;1119;0;240;SI;0;0;0;0;0;0;0;0;0;0;0;0;0;54;219;;;;;;;;;;;;;;;;Valor de referencia no acordado en la zona estática. ;;;;;;;
CARTUJOS 220;50136;Aragón;;1;1;;2;;31; N/A ;  ;20;283;E362_SEPE;;No;346;E362_SEPE;123;0;0;100;SI;123;11;123;0;0;31;0;31;0;112;11;0;0;0;100;;;;;;;;;;;;;;;;Valor de referencia no acordado en la zona estática. ;;;;;;SI;
CA'S TRESORER 220;50137;Islas Baleares;6;;;;;;231; N/A ; Riesgo interacciones ;231;475;N/A;475;No;500;N/A;500;0;0;0;N/A;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;Din1_Zona;Din2_Zona;Din1_Zona;Din1_Zona;Din1_Zona;0;0;0;0;0;;0;0;0;0;0;;
CA'S TRESORER 66;50137;Islas Baleares;;;;;;;33; N/A ; Riesgo interacciones ;33;192;E16_SEB;106;No;204;E16_SEB;118;0;0;0;N/A;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;Din1_Zona;Din2_Zona;Din1_Zona;Din1_Zona;Din1_Zona;0;0;0;0;0;;0;0;0;0;0;;
CASA DE CAMPO 220;50138;Comunidad de Madrid;;;;;;;948; N/A ;  ;948;0;E380_SEPE;0;No;0;E380_SEPE;0;0;0;0;N/A;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;Est_Dem_Nudo/Est_Dem_Zona/Din1_Zona;Est_Dem_Nudo/Est_Dem_Zona/Din2_Zona;Est_Dem_Nudo/Est_Dem_Zona/Din1_Zona;Est_Alm_Nudo/Din1_Zona;Est_Alm_Nudo/Din1_Zona;0;0;0;0;0;;0;0;0;0;0;;
CASAQUEMADA 220;50139;Andalucía;2;;;;;;195; N/A ;  ;195;0;E314_SEPE;;No;490;E314_SEPE;417;1019;0;0;N/A;0;0;0;0;0;22;22;0;0;0;0;0;0;0;88;;;;;;;;;;;;;;;;Valor de referencia no acordado en la zona estática. ;;;;;;;
CASATEJADA 220;50140;Extremadura;;;;;2;;338; N/A ;  ;338;148;E16_SEPE;;Si. Caso b);169;E16_SEPE;0;539;0;;NO;0;0;0;0;0;16;0;16;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;Valor de referencia no acordado. Valor de referencia no acordado en la zona estática. ;;;;;;;
CASILLAS 220;50141;Andalucía;;;;;1;1;270; N/A ;  ;270;198;E285_SEPE, E404_SEPE;;No;208;E285_SEPE, E404_SEPE;0;1273;0;;NO;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;Valor de referencia no acordado. Valor de referencia no acordado en la zona estática. ;;;;;;;
CASTALLA 220;50717;Comunidad Valenciana;;1;;;;1;353; N/A ;  ;353;269;E386_SEPE;;No;410;E386_SEPE;39;1057;0;;NO;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;Valor de referencia no acordado. Valor de referencia no acordado en la zona estática. ;;;;;;;
CASTEJON 400;50142;Comunidad Foral de Navarra;4;1;;;;;654; N/A ;  ;654;705;N/A;705;No ;2351;N/A;2351;0;0;0;N/A;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;Din1_Zona;Din2_Zona;Din1_Zona;Din1_Zona;Din1_Zona;0;0;0;0;0;;0;0;0;0;0;;
CASTELLAR DE LA FRONTERA 400;51414;Andalucía;;1;;;;;689; N/A ;  ;689;78;N/A;65;No ;1853;N/A;1839;1068;0;0;N/A;14;0;14;0;0;0;0;0;0;14;0;0;0;0;0;65;0;65;1068;1068;Est_Dem_Nudo;Din2_Zona;Est_Dem_Nudo;Din1_Zona;Din1_Zona;0;0;0;0;0;;65;0;65;1068;1068;;
CASTELLBISBAL 220;50143;Cataluña;;;;;8;;582; N/A ;  ;582;255;N/A;;No;476;N/A;97;0;0;;NO;260;0;260;0;0;0;0;0;0;260;0;0;0;0;0;;;;;;;;;;;;;;;;Valor de referencia no acordado. ;;;;;;;
CASTELLET 220;50144;Cataluña;;1;;;3;;482; N/A ;  ;482;343;N/A;188;No;614;N/A;459;0;0;121;SI;33;0;33;0;0;0;0;0;0;33;0;0;0;0;0;0;0;0;0;0;Din1_Zona;Din2_Zona;Din1_Zona;Din1_Zona;Din1_Zona;0;0;0;0;0;;0;0;0;0;0;;
CASTELLON C.T. 400;50718;Comunidad Valenciana;;;;;;;849; N/A ;  ;849;980;E272_SEPE;980;No;1958;E272_SEPE;1958;0;0;0;N/A;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;Din1_Zona;Din2_Zona;Din1_Zona;Din1_Zona;Din1_Zona;0;0;0;0;0;;0;0;0;0;0;;
CASTRELO 220;50145;Galicia;2;;;;2;;47; N/A ; Superación valor máx Icc ;47;403;E1_SEPE;363;No;793;E1_SEPE;744;1274;0;20;SI;0;0;0;0;0;0;0;0;0;0;0;0;0;0;85;47;0;363;744;744;WSCR_Nudo;Din2_Zona;Est_Dem_Zona;Est_Alm_Zona;Est_Alm_Zona;0;0;0;0;0;;47;0;363;744;744;;
CATADAU 400;50146;Comunidad Valenciana;;1;;;2;;1.197; N/A ;  ;1.197;1097;N/A;538;No ;3156;N/A;2546;0;0;559;SI;0;0;0;0;0;50;50;0;0;0;0;0;0;25;0;0;0;0;0;0;Din1_Zona;Din2_Zona;Din1_Zona;Din1_Zona;Din1_Zona;0;0;0;0;0;;0;0;0;0;0;;
CATADAU 220;50146;Comunidad Valenciana;;;;;;;388; N/A ;  ;388;655;E240_SEPE;;No;1340;E240_SEPE;78;665;0;0;N/A;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;Valor de referencia no acordado en la zona estática. ;;;;;;;
CEDILLO 400;50147;Extremadura;4;;;;;;203; N/A ;  ;203;1304;N/A;1304;Si. Caso b);1775;N/A;1500;1025;0;0;N/A;0;0;0;0;0;275;275;0;0;0;0;0;0;0;0;203;0;1025;1025;1025;WSCR_Nudo;Din2_Zona;Din1_Zona;Din1_Zona;Din1_Zona;0;0;0;0;0;;203;0;1025;1025;1025;;
CENTELLES 220;50148;Cataluña;;;;;3;;213; N/A ;  ;213;64;E209_SEPE;;Si. Caso b);308;E209_SEPE;0;977;0;;NO;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;Valor de referencia no acordado. Valor de referencia no acordado en la zona estática. ;;;;;;;
CENTENARIO 220;50149;Andalucía;;;;;2;;489; N/A ;  ;489;124;E297_SEPE;0;Si. Caso c);238;E297_SEPE;108;1026;0;130;SI;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;108;108;Est_Dem_Nudo/Est_Dem_Zona;Est_Dem_Nudo/Est_Dem_Zona/Din2_Zona;Est_Dem_Nudo/Est_Dem_Zona;Est_Alm_Nudo;Est_Alm_Nudo;0;0;0;0;0;;0;0;0;108;108;;
CERCS 220;50151;Cataluña;1;;;;2;;186; N/A ;  ;186;38;E209_SEPE;;Si. Caso b);276;E209_SEPE;0;1165;0;98;SI;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;Valor de referencia no acordado en la zona estática. ;;;;;;;
CERDA 220;50719;Cataluña;;;;1;;2;799; N/A ;  ;719;168;E402_SEPE;;No;341;E402_SEPE;0;0;0;;NO;80;80;80;0;0;0;0;0;0;0;80;0;0;0;0;;;;;;;;;;;;;;;;Valor de referencia no acordado. Valor de referencia no acordado en la zona estática. ;;;;;;;
CERRATO 400;50152;Castilla y León;;1;;1;;;551; N/A ;  ;551;1332;N/A;1290;No ;1521;N/A;1479;0;0;0;N/A;42;0;42;0;0;0;0;0;0;42;0;0;0;0;0;0;0;0;0;0;Din1_Zona;Din2_Zona;Din1_Zona;Din1_Zona;Din1_Zona;0;0;0;0;0;;0;0;0;0;0;;
CERRO PLATA 220;50153;Comunidad de Madrid;;;;;5;;857; N/A ;  ;857;192;E375_SEPE;0;No;394;E375_SEPE;29;0;0;225;SI;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;Est_Dem_Nudo/Est_Dem_Zona/Din1_Zona;Est_Dem_Nudo/Est_Dem_Zona/Din2_Zona;Est_Dem_Nudo/Est_Dem_Zona/Din1_Zona;Din1_Zona;Din1_Zona;0;0;0;0;0;;0;0;0;0;0;;
CERVELLO 220;50154;Cataluña;;;;;3;;582; N/A ;  ;582;97;E411_SEPE;;No;425;E411_SEPE;0;0;0;;NO;31;0;31;0;0;0;0;0;0;31;0;0;0;0;0;;;;;;;;;;;;;;;;Valor de referencia no acordado. Valor de referencia no acordado en la zona estática. ;;;;;;;
CHANTADA 220;50155;Galicia;1;;;;1;;196; N/A ;  ;196;368;E173_SEPE;128;No;426;E173_SEPE;186;1290;0;240;SI;0;0;0;0;0;10;0;10;0;0;0;0;0;0;0;128;0;128;186;186;Est_Dem_Nudo;Din2_Zona;Est_Dem_Nudo;Est_Alm_Nudo;Est_Alm_Nudo;0;0;0;0;0;;128;0;128;186;186;;
CHAYOFA 66;50156;Canarias;;;;;3;;59; N/A ;  ;59;105;N/A;1;No;112;N/A;8;69;0;104;SI;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;8;8;Est_Dem_Nudo;Din2_Zona;Est_Dem_Nudo;Est_Alm_Nudo;Est_Alm_Nudo;0;0;0;0;0;;1;0;1;8;8;;
CHIO 66;50720;Canarias;;;;;;;18; N/A ;  ;18;42;E18_SEC, E21_SEC;;No;55;E18_SEC, E21_SEC;0;0;0;0;N/A;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;Valor de referencia no acordado en la zona estática. ;;;;;;;
CHUCENA 220;50721;Andalucía;;1;;;;2;323; N/A ;  ;323;343;E189_SEPE;160;No;452;E189_SEPE;204;1026;0;166;SI;0;0;0;0;0;0;0;0;0;0;0;0;0;20;0;160;0;160;204;204;Est_Dem_Zona;Din2_Zona;Est_Dem_Zona;Est_Alm_Zona;Est_Alm_Zona;0;0;0;0;0;;160;0;160;204;204;;
CICERO 220;50157;Cantabria;;;;;1;;65; N/A ;  ;65;568;E8_SEPE;275;No;842;E8_SEPE;563;522;0;180;SI;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;65;0;275;522;522;WSCR_Nudo;Din2_Zona;Est_Dem_Zona;Din1_Zona;Din1_Zona;0;0;0;0;0;;65;0;275;522;522;;
CILLAMAYOR 220;50158;Castilla y León;1;;;;;;53; N/A ;  ;53;323;E180_SEPE;97;Si. Caso b);459;E180_SEPE;234;1300;0;0;N/A;0;0;0;0;0;0;0;0;0;0;0;0;0;0;205;53;0;97;234;234;WSCR_Nudo;Din2_Zona;Est_Dem_Zona;Est_Alm_Zona;Est_Alm_Zona;0;0;0;0;0;;53;0;97;234;234;;
CINCA 220;50159;Aragón;;;;;1;2;269; N/A ;  ;269;21;N/A;0;Si. Caso b);306;N/A;132;1245;0;175;SI;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;132;132;Est_Dem_Nudo;Est_Dem_Nudo/Din2_Zona;Est_Dem_Nudo;Est_Alm_Nudo;Est_Alm_Nudo;0;0;0;0;0;;0;0;0;132;132;;
CINSA 66;50160;Canarias;;2;;;2;;42; N/A ;  ;42;48;E08_SEC, E09_SEC;;Si. Caso b);62;E08_SEC, E09_SEC;2;48;0;;NO;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;Valor de referencia no acordado. Valor de referencia no acordado en la zona estática. ;;;;;;;
CISNEROS 220;50722;Comunidad de Madrid;;1;;2;;2;518; N/A ;  ;395;304;E292_SEPE;;No;448;E292_SEPE;0;0;0;;NO;123;123;123;0;0;0;0;0;0;0;123;0;0;0;0;;;;;;;;;;;;;;;;Valor de referencia no acordado. Valor de referencia no acordado en la zona estática. ;;;;;;;
CIUDAD DEPORTIVA 220;50161;Comunidad de Madrid;;;;;2;1;150; N/A ;  ;150;406;E45_SEPE;;No;597;E45_SEPE;316;0;0;;NO;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;Valor de referencia no acordado. Valor de referencia no acordado en la zona estática. ;;;;;;;
CIUDAD RODRIGO 400;50796;Castilla y León;;1;;;;;486; N/A ;  ;486;1284;E284_SEPE;978;No ;1653;E284_SEPE;1458;853;0;0;N/A;7;0;7;0;0;189;189;0;0;7;0;0;0;0;0;486;0;853;853;853;WSCR_Nudo;Din2_Zona;Din1_Zona;Din1_Zona;Din1_Zona;0;0;0;0;0;;486;0;853;853;853;;
CIUDADELA 132;50162;Islas Baleares;;1;;;3;;6; N/A ;  ;6;62;N/A;0;No;75;N/A;13;84;0;62;SI;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;13;13;Est_Dem_Nudo;Din2_Zona;Est_Dem_Nudo;Est_Alm_Nudo;Est_Alm_Nudo;0;0;0;0;0;;0;0;0;13;13;;
CODONYERS 220;50163;Cataluña;;;;;4;;532; N/A ;  ;532;101;N/A;;No;261;N/A;106;0;0;;NO;8;0;8;0;0;8;0;8;0;8;0;0;0;0;0;;;;;;;;;;;;;;;;Valor de referencia no acordado. ;;;;;;;
COFRENTES 400;50164;Comunidad Valenciana;;1;;;;;1.167; N/A ;  ;1.167;1070;E339_SEPE;1070;No ;3207;E339_SEPE;1693;0;0;0;N/A;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;Din1_Zona;Din2_Zona;Din1_Zona;Din1_Zona;Din1_Zona;0;0;0;0;0;;0;0;0;0;0;;
COLISEO 66;50165;Islas Baleares;;;;;3;;153; N/A ; Riesgo interacciones ;153;133;N/A;70;No;143;N/A;80;0;0;63;SI;0;0;0;0;0;18;0;18;0;0;0;0;0;0;0;0;0;0;0;0;Din1_Zona;Din2_Zona;Din1_Zona;Din1_Zona;Din1_Zona;0;0;0;0;0;;0;0;0;0;0;;
COLLBLANC 220;50166;Cataluña;;;;;4;;371; N/A ; Superación valor máx Icc ;371;157;N/A;;No;593;N/A;339;0;0;;NO;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;Valor de referencia no acordado. ;;;;;;;
COMPLUTUM 220;50703;Comunidad de Madrid;;1;;;;1;40; N/A ;  ;3;428;E275_SEPE;390;No;630;E275_SEPE;593;0;0;0;N/A;38;38;38;0;0;0;0;0;0;0;38;0;0;0;0;0;0;0;0;0;Din1_Zona;Din2_Zona;Din1_Zona;Din1_Zona;Din1_Zona;0;0;0;0;0;;0;0;0;0;0;;
COMPOSTILLA 400;50168;Castilla y León;2;1;;;;;1.198; N/A ;  ;1.198;645;E398_SEPE;536;No ;881;E398_SEPE;829;0;0;0;N/A;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;Din1_Zona;Din2_Zona;Din1_Zona;Din1_Zona;Din1_Zona;0;0;0;0;0;;0;0;0;0;0;;
COMPOSTILLA 220;50168;Castilla y León;2;1;;1;1;;503; N/A ;  ;503;365;N/A;205;No;531;N/A;371;526;0;160;SI;0;0;0;0;0;0;0;0;0;0;0;0;0;350;0;205;0;205;371;371;Est_Dem_Nudo;Din2_Zona;Est_Dem_Nudo;Est_Alm_Nudo;Est_Alm_Nudo;0;0;0;0;0;;205;0;205;371;371;;
CONSO 220;50170;Galicia;3;1;;;;;279; N/A ;  ;279;352;N/A;134;No;471;N/A;134;937;0;0;N/A;28;0;28;0;0;310;310;0;0;28;0;0;0;0;154;134;0;134;134;134;Est_Dem_Nudo;Din2_Zona;Est_Dem_Nudo;Est_Alm_Nudo;Est_Alm_Nudo;0;0;0;0;0;;134;0;134;134;134;;
CONSTANTI 220;50171;Cataluña;1;1;;1;2;;657; N/A ;  ;489;391;E364_SEPE;;No;1063;E364_SEPE;138;0;0;;NO;174;168;174;0;0;0;0;0;0;6;168;0;0;100;0;;;;;;;;;;;;;;;;Valor de referencia no acordado. Valor de referencia no acordado en la zona estática. ;;;;;;;
CORDOVILLA 220;50172;Comunidad Foral de Navarra;;1;;;2;;169; N/A ;  ;169;471;E251_SEPE;;No;621;E251_SEPE;0;867;0;;NO;0;0;0;0;0;50;50;0;0;0;0;0;0;0;150;;;;;;;;;;;;;;;;Valor de referencia no acordado. Valor de referencia no acordado en la zona estática. ;;;;;;;
CORNATEL 220;50173;Galicia;2;;;;;;78; N/A ;  ;78;209;E5_SEPE;70;Si. Caso b);220;E5_SEPE;70;526;0;0;N/A;0;0;0;0;0;150;150;0;0;0;0;0;0;0;0;70;0;70;70;70;Est_Dem_Nudo;Din2_Zona;Est_Dem_Nudo;Est_Alm_Nudo;Est_Alm_Nudo;0;0;0;0;0;;70;0;70;70;70;;
CORRALEJO 66;50174;Canarias;;;;;2;;11; N/A ;  ;11;60;E26_SEC;20;Si. Caso b);87;E26_SEC;47;19;0;40;SI;0;0;0;0;0;2;0;2;0;0;0;0;0;0;0;11;0;19;19;19;WSCR_Nudo;Din2_Zona;Din1_Zona;Din1_Zona;Din1_Zona;0;0;0;0;0;;11;0;19;19;19;;
COSCURITA 220;51450;Castilla y León;;;;;;;322; N/A ;  ;322;546;N/A;546;No;825;N/A;825;1274;0;0;N/A;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;322;0;546;825;825;WSCR_Nudo;Din2_Zona;Est_Dem_Nudo;Est_Alm_Nudo;Est_Alm_Nudo;0;0;0;0;0;;322;0;546;825;825;;
COSLADA 220;50175;Comunidad de Madrid;;;;;;;837; W05_SEPE_BIN ;  ;837;140;E169_SEPE_Bin, E382_SEPE;;No;147;E169_SEPE_Bin, E382_SEPE;0;0;0;0;N/A;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;Valor de referencia no acordado en la zona estática. ;;;;;;;
COSLADA (COSLADA B) 220;50175;Comunidad de Madrid;;;;;2;;574; W05_SEPE_BIN ;  ;574;75;E169_SEPE_Bin;;No;225;E169_SEPE_Bin;9;0;0;;NO;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;Valor de referencia no acordado. ;;;;;;;
COSTA DE LA LUZ 220;50176;Andalucía;;;;;2;;211; N/A ;  ;211;99;E314_SEPE;;No;637;E314_SEPE;417;1041;0;;NO;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;Valor de referencia no acordado. ;;;;;;;
COSTASOL 220;50177;Andalucía;;;;;3;;225; N/A ;  ;225;131;E193_SEPE, E387_SEPE;;Si. Caso c);395;E193_SEPE, E387_SEPE;124;1133;0;;NO;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;Valor de referencia no acordado. Valor de referencia no acordado en la zona estática. ;;;;;;;
COTORROS 400;51447;Castilla y León;;1;;;;;522; N/A ;  ;468;709;E283_SEPE, E408_SEPE;636;No;1038;E283_SEPE, E408_SEPE;984;722;0;0;N/A;54;54;54;0;0;0;0;0;0;0;54;0;0;0;0;468;0;636;722;722;WSCR_Nudo;Din2_Zona;Est_Dem_Zona;Din1_Zona;Din1_Zona;0;0;0;0;0;;468;0;636;722;722;;
CRISTOBAL COLON 220;50178;Andalucía;1;1;;1;3;;643; N/A ;  ;643;390;E392_SEPE;;No;793;E392_SEPE;163;936;0;;NO;90;0;90;0;0;0;0;0;0;90;0;0;0;800;92;;;;;;;;;;;;;;;;Valor de referencia no acordado. Valor de referencia no acordado en la zona estática. ;;;;;;SI;Resolución de 24 de febrero de 2026, de la Secretaría de Estado de Energía, por la que se resuelve el concurso de capacidad de acceso de demanda en determinados nudos de la red de transporte convocado mediante la Resolución de 11 de julio de 2025, de la Secretaría de Estado de Energía, por la que se convocan los concursos de capacidad de acceso de la red de transporte
CUESTA DE LA VILLA 66;50179;Canarias;;;;;3;;40; N/A ;  ;40;77;N/A;;Si. Caso b);87;N/A;2;1;0;;NO;0;0;0;0;0;68;0;68;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;Valor de referencia no acordado. ;;;;;;;
DAGANZO 220;50180;Comunidad de Madrid;;1;;;2;;277; N/A ;  ;207;264;E292_SEPE;;No;348;E292_SEPE;0;0;0;;NO;70;70;70;0;0;40;40;0;0;0;70;0;0;0;20;;;;;;;;;;;;;;;;Valor de referencia no acordado. Valor de referencia no acordado en la zona estática. ;;;;;;;
DIQUE DEL ESTE 66;50181;Canarias;;1;;;2;;93; N/A ;  ;93;53;N/A;13;Si. Caso b);59;N/A;19;0;0;40;SI;0;0;0;0;0;13;0;13;0;0;0;0;0;0;0;0;0;0;0;0;Din1_Zona;Din2_Zona;Din1_Zona;Din1_Zona;Din1_Zona;0;0;0;0;0;;0;0;0;0;0;;
